data:SwimmingPool,Swimming pool,dt:CommonAmenity,0
data:Swing,Swing,dt:CommonAmenity,0
data:TastingArea,Tasting area,dt:CommonAmenity,0
data:TeenagersClub,Teenagers club,dt:CommonAmenity,0
data:TelephoneAccess,Telephone access,dt:CommonAmenity,0
data:ThemedBar,Themed bar,dt:CommonAmenity,0
data:Toboggan,Toboggan,dt:CommonAmenity,0
data:Toilet,Toilets,dt:CommonAmenity,0
data:TourOperating,Tour operating,dt:CommonAmenity,0
data:TradeShows,Trade shows,dt:CommonAmenity,0
data:TraditionalCuisine,French traditional cuisine,dt:CuisineCategory,0
data:TrainingRestaurant,Training restaurant,dt:CuisineCategory,0
data:TropicalCuisine,Tropical cuisine,dt:CuisineCategory,0
data:Valet,Valet,dt:CommonAmenity,0
data:VeganCuisine,Vegan cuisine,dt:CuisineCategory,0
data:VegetarianCuisine,Vegetarian cuisine,dt:CuisineCategory,0
data:VolleyballCourt,Volleyball court,dt:CommonAmenity,0
data:WastwaterEvacuation,Wastwater evacuation,dt:CommonAmenity,0
data:WaterSpot,Water spot,dt:CommonAmenity,0
data:WaterToboggan,Water toboggan,dt:CommonAmenity,0
data:Wifi,"Wifi",dt:CommonAmenity,0
data:AdditionalPerson,Additional person,dt:AccommodationPricingPolicy,0
data:Barbecue,Barbecue,dt:AccommodationAmenity,0
data:Bath,Bath,dt:AccommodationAmenity,0
data:Bathing,Bathing,dt:AccommodationAmenity,0
data:BathroomSink,Bathroom sink,dt:AccommodationAmenity,0
data:BeachUmbrella,Beach umbrella,dt:AccommodationAmenity,0
data:Bedroom,Bedroom,dt:AccommodationAmenity,0
data:BikeLoan,Bike loan,dt:AccommodationAmenity,0
data:CableSatellite,Cable - satellite,dt:AccommodationAmenity,0
data:Cafeteria,Cafeteria,dt:AccommodationAmenity,0
data:CanalPlus,Canal plus tv channel,dt:AccommodationAmenity,0
data:ChargingStation,Charging station,dt:AccommodationAmenity,0
data:Cinema,Cinema,dt:AccommodationAmenity,0
data:CoffeeMaker,Coffee maker,dt:AccommodationAmenity,0
data:CommunalKitchen,Communal kitchen,dt:AccommodationAmenity,0
data:CommunityRoom,Community room,dt:AccommodationAmenity,0
data:Container,Container,dt:AccommodationAmenity,0
data:Court,Court,dt:AccommodationAmenity,0
data:DailyHousekeeping,Daily housekeeping,dt:AccommodationAmenity,0
data:Dishwasher,Dishwasher,dt:AccommodationAmenity,0
data:DogShower,Dog shower,dt:AccommodationAmenity,0
data:Dormitory,Dormitory,dt:AccommodationAmenity,0
data:DoubleGlazing,Double glazing,dt:AccommodationAmenity,0
data:DVDPlayer,Dvd player,dt:AccommodationAmenity,0
data:ElectricalConnections,Electrical connections,dt:AccommodationAmenity,0
data:FinalHousekeeping,Final housekeeping,dt:AccommodationAmenity,0
data:Fireplace,Fireplace,dt:AccommodationAmenity,0
data:Floor,Floor,dt:AccommodationAmenity,0
data:Freezer,Freezer,dt:AccommodationAmenity,0
data:Fridge,Fridge,dt:AccommodationAmenity,0
data:Garage,Garage,dt:AccommodationAmenity,0
data:Garden,Garden,dt:AccommodationAmenity,0
data:GardenLounge,Garden lounge,dt:AccommodationAmenity,0
data:GasHeating,Gas heating,dt:AccommodationAmenity,0
data:HairDryer,Hair dryer,dt:AccommodationAmenity,0
data:Hammam,Hammam,dt:AccommodationAmenity,0
data:HealthHeated,Health heated,dt:AccommodationAmenity,0
data:Heating,Heating,dt:AccommodationAmenity,0
data:HotWater,Hot water,dt:AccommodationAmenity,0
data:IronAndIroningBoard,Iron and ironing board,dt:AccommodationAmenity,0
data:KitchenKitchenette,Kitchen - kitchenette,dt:AccommodationAmenity,0
data:LaundryWithHotWater,Laundry with hot water,dt:AccommodationAmenity,0
data:LinenHire,Linen hire,dt:AccommodationAmenity,0
data:LivingRoom,Living room,dt:AccommodationAmenity,0
data:Massages,Massages,dt:AccommodationAmenity,0
data:Meals,Meals,dt:AccommodationPricingPolicy,0
data:Microwave,Microwave,dt:AccommodationAmenity,0
data:MidWeek,Mid-week,dt:AccommodationPricingPolicy,0
data:MiniBar,Mini bar,dt:AccommodationAmenity,0
data:MultimediaRoom,Multimedia room,dt:AccommodationAmenity,0
data:AdditionalServicesBooking,Additional services booking,dt:CommonAmenity,0
data:Aerodrome,Aerodrome,dt:CommonAmenity,0
data:AirConditioner,Air conditioner,dt:CommonAmenity,0
data:AirlineBooking,Airline booking,dt:CommonAmenity,0
data:ATM,Atm,dt:CommonAmenity,0
data:BabyClub,Baby club,dt:CommonAmenity,0
data:BabyEquipment,Baby or child equipment,dt:CommonAmenity,0
data:BabySitter,Baby sitter,dt:CommonAmenity,0
data:BadmintonCourt,Badminton court,dt:CommonAmenity,0
data:Bar,Bar,dt:CommonAmenity,0
data:BasketballCourt,Basketball court,dt:CommonAmenity,0
data:Beach,Beach,dt:CommonAmenity,0
data:BeachClub,Beach club,dt:CommonAmenity,0
data:BeachVolleyballCourt,Beach volleyball court,dt:CommonAmenity,0
data:BikeGarage,Bike garage,dt:CommonAmenity,0
data:BikeHire,Bike hire,dt:CommonAmenity,0
data:BilliardOrPoolTable,Billiard or pool table,dt:CommonAmenity,0
data:Booking,Booking,dt:CommonAmenity,0
data:Bookstore,Bookstore,dt:CommonAmenity,0
data:BoulesPitch,Boules pitch,dt:CommonAmenity,0
data:CableSkiing,Cable skiing,dt:CommonAmenity,0
data:CamperServicePoint,Camper service point,dt:CommonAmenity,0
data:CarPark,Car park,dt:CommonAmenity,0
data:Casino,Casino,dt:CommonAmenity,0
data:Caterer,Caterer,dt:CommonAmenity,0
data:ChangingTable,Changing table,dt:CommonAmenity,0
data:ChemicalToiletEmptying,Chemical toilets emptying,dt:CommonAmenity,0
data:ChildToilet,Child toilets,dt:CommonAmenity,0
data:Cloakroom,Cloakroom,dt:CommonAmenity,0
data:CoachParking,Coach parking,dt:CommonAmenity,0
data:ConferenceRoom,Conference room,dt:CommonAmenity,0
data:CoveredCarPark,Covered car park,dt:CommonAmenity,0
data:CurrencyExchangeOffice,Currency exchange office,dt:CommonAmenity,0
data:DanceFloor,Dance floor,dt:CommonAmenity,0
data:DrinkingWaterFaucet,Drinking water faucet,dt:CommonAmenity,0
data:Elevator,Elevator,dt:CommonAmenity,0
data:EnclosedLand,Enclosed land,dt:CommonAmenity,0
data:EquestrianCenter,Equestrian center,dt:CommonAmenity,0
data:ExcursionBooking,Excursion booking,dt:CommonAmenity,0
data:ExternalFacilitiesBooking,External facilities booking,dt:CommonAmenity,0
data:FacilitiesForDisabled,Facilities for disabled,dt:CommonAmenity,0
data:Fax,Fax,dt:CommonAmenity,0
data:FoodGrocery,Food - grocery,dt:CommonAmenity,0
data:FootballField,Football field,dt:CommonAmenity,0
data:GameArea,Game area,dt:CommonAmenity,0
data:GameRoom,Game room,dt:CommonAmenity,0
data:GarageOrIndoorParkCar,Garage or indoor car park,dt:CommonAmenity,0
data:GolfCourse,Golf course,dt:CommonAmenity,0
data:HeatedPool,Heated pool,dt:CommonAmenity,0
data:HeatedTerrace,Heated terrace,dt:CommonAmenity,0
data:InclosedTerrace,Inclosed terrace,dt:CommonAmenity,0
data:IndoorPool,Indoor pool,dt:CommonAmenity,0
data:Jacuzzi,"Spa, jacuzzi or outdoor jacuzzi",dt:CommonAmenity,0
data:KidsClub,Kids club,dt:CommonAmenity,0
data:LastMinuteBooking,Last minute booking,dt:CommonAmenity,0
data:LeisureCentre,Leisure centre,dt:CommonAmenity,0
data:Library,Library,dt:CommonAmenity,0
data:LuggageTransport,Luggage transport,dt:CommonAmenity,0
data:MarkedTrails,Marked trails,dt:CommonAmenity,0
data:MeetingRoom,Meeting room,dt:CommonAmenity,0
data:MiniGolf,Mini golf,dt:CommonAmenity,0
data:MultimediaLibrary,Multimedia library,dt:CommonAmenity,0
data:Nightclub,Nightclub,dt:CommonAmenity,0
data:NightReception,Night reception,dt:CommonAmenity,0
data:Nightwatch,Nightwatch,dt:CommonAmenity,0
data:NordicBath,Nordic bath,dt:CommonAmenity,0
data:Nursery,"Daycare, Nursery",dt:CommonAmenity,0
data:OneStorey,One-storey,dt:CommonAmenity,0
data:OneWeek7d6nPcPers,One week 7d / 6n pc (/ pers.),dt:CollectiveAccommodationPricingPolicy,0
data:OneWeek7d6nRental4People,One week 7d / 6n rental (4 people).,dt:CollectiveAccommodationPricingPolicy,0
data:OutdoorCarPark,Outdoor car park,dt:CommonAmenity,0
data:OutdoorPool,Outdoor pool,dt:CommonAmenity,0
data:PianoBar,Piano bar,dt:CommonAmenity,0
data:PicnicArea,Picnic area,dt:CommonAmenity,0
data:PicnicTables,Picnic tables,dt:CommonAmenity,0
data:PingPongTable,Ping pong table,dt:CommonAmenity,0
data:Playground,Playground,dt:CommonAmenity,0
data:Pontoon,Pontoon,dt:CommonAmenity,0
data:PrivateParking,Private parking,dt:CommonAmenity,0
data:PrivatePool,Private pool,dt:CommonAmenity,0
data:PrivateToilet,Private toilets,dt:CommonAmenity,0
data:PublicToilets,Public toilets,dt:CommonAmenity,0
data:PushchairRoom,Pushchair room,dt:CommonAmenity,0
data:RelaxationArea,Relaxation area,dt:CommonAmenity,0
data:Rink,Rink,dt:CommonAmenity,0
data:SeparateToilet,Separate toilets,dt:CommonAmenity,0
data:SharedPool,Shared pool,dt:CommonAmenity,0
data:SharedToilet,Shared toilets,dt:CommonAmenity,0
data:Shelter,Shelter,dt:CommonAmenity,0
data:Shop,Shop,dt:CommonAmenity,0
data:ShopsFirstNeed,Shops first need,dt:CommonAmenity,0
data:ShowBooking,Show booking,dt:CommonAmenity,0
data:ShuttleAirportOrRailwayStation,Shuttle airport or railway station,dt:CommonAmenity,0
data:ShuttleForAdditionalActivities,Shuttle for additional activities,dt:CommonAmenity,0
data:SiteClosedAtNight,Site closed at night,dt:CommonAmenity,0
data:SmokingArea,Smoking area,dt:CommonAmenity,0
data:SnackAndDrinksBar,Snack and drinks bar,dt:CommonAmenity,0
data:Solarium,Solarium,dt:CommonAmenity,0
data:SouvenirSales,Souvenir sales,dt:CommonAmenity,0
data:SportsEquipmentLending,Sports equipment lending,dt:CommonAmenity,0
data:AirTourDeFrance,Air tour de france,dt:EntertainmentAndEventTheme,0
data:Christmas,Christmas,dt:EntertainmentAndEventTheme,0
data:CountryAndWindmillHeritageDays,Country and Windmill Heritage Days,dt:EntertainmentAndEventTheme,0
data:CyclingTourDeFrance,Cycling tour de france,dt:EntertainmentAndEventTheme,0
data:Easter,Easter,dt:EntertainmentAndEventTheme,0
data:EuropeanArtisticCraftDays,World wetlands day,dt:EntertainmentAndEventTheme,0
data:EuropeanGardenEvent,European garden event,dt:EntertainmentAndEventTheme,0
data:EuropeanNightOfMuseums,European night of museums,dt:EntertainmentAndEventTheme,0
data:EuropeanSustainableDevelopmentWeek,European Sustainable Development Week,dt:EntertainmentAndEventTheme,0
data:EuropeanWindmillsDayAndMillHeritageDay,European Windmills Day and Mill Heritage Day,dt:EntertainmentAndEventTheme,0
data:FrenchFilmFestival,French film festival,dt:EntertainmentAndEventTheme,0
data:FrenchGastronomyDay,French gastronomy day,dt:EntertainmentAndEventTheme,0
data:FrenchMusicFestival,French music festival,dt:EntertainmentAndEventTheme,0
data:FrenchPhotoFestival,French photo festival,dt:EntertainmentAndEventTheme,0
data:HeritageDays,Heritage days,dt:EntertainmentAndEventTheme,0
data:History,History,dt:CulturalTheme,0
data:HouseCrafts,House crafts,dt:CulturalTheme,0
data:Industry,Industry,dt:CulturalTheme,0
data:InstrumentalMusic,Instrumental music,dt:CulturalTheme,0
data:JazzBlues,Jazz or blues,dt:CulturalTheme,0
data:JewellerSCraft,Jeweller's craft,dt:CulturalTheme,0
data:JourneesDeLaccueil,Journées de l'accueil,dt:EntertainmentAndEventTheme,0
data:LanguageCourse,Language course,dt:CulturalTheme,0
data:LeatherWorking,Leather working,dt:CulturalTheme,0
data:Lifestyle,Lifestyle,dt:CulturalTheme,0
data:Literature,Literature,dt:CulturalTheme,0
data:LyricalArt,Lyrical art,dt:CulturalTheme,0
data:MagicAndSorcery,Magic and sorcery,dt:CulturalTheme,0
data:Maritime,Maritime,dt:CulturalTheme,0
data:MarseilleProvenceGastronomy,Marseille Provence gastronomy,dt:EntertainmentAndEventTheme,0
data:Media,Media,dt:CulturalTheme,0
data:Medieval,Medieval,dt:CulturalTheme,0
data:Memory,Memory,dt:CulturalTheme,0
data:MetalWorking,Metal working,dt:CulturalTheme,0
data:Military,Military,dt:CulturalTheme,0
data:Miniature,Miniature,dt:CulturalTheme,0
data:ModernContemporaryArt,Modern - contemporary art,dt:CulturalTheme,0
data:Music,Music,dt:CulturalTheme,0
data:MusicalInstrumentMaking,Musical instrument making,dt:CulturalTheme,0
data:NationalDay14July,National day - 14 july,dt:EntertainmentAndEventTheme,0
data:NaturalSciences,Natural sciences,dt:CulturalTheme,0
data:NatureAndEnvironment,Nature and environment,dt:CulturalTheme,0
data:NatureFair,Nature fair,dt:EntertainmentAndEventTheme,0
data:NauticalFair,Nautical fair,dt:EntertainmentAndEventTheme,0
data:NeedleWork,Needle work,dt:CulturalTheme,0
data:Observatory,Observatory,dt:CulturalTheme,0
data:Oenology,"Oenology, wine",dt:CulturalTheme,0
data:Ornythology,Ornythology,dt:CulturalTheme,0
data:PainterHouse,Painter house,dt:CulturalTheme,0
data:PaintingGraphicArts,"Painting, graphic arts",dt:CulturalTheme,0
data:LabelRating_AccueilPaysan,Accueil Paysan,dt:LabelRating,0
